id,listing_url,name,description,view,neighborhood_overview,picture_url,latitude,longitude,property_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,location
1.25E+18,https://www.airbnb.com/rooms/1247875908272660757,15 min to NYC! NEW Private Luxury 3BDR Home!,"Welcome to our modern NEW one-family home located 15 minutes away from NYCðŸ—½! <br /><br />This cozy home can accommodate up to 10 guests and offers a perfect getaway from your stressful life. You can enjoy the vibrant nightlife in NYC, and indulge in delicious cuisines at the local restaurantsðŸŒƒ. <br /><br />We welcome you to our home!<br /><br />15 min NYCðŸ“<br />20 min Times Square ðŸ“<br />10 min Statue of LibertyðŸ“<br />5 min Medical CenterðŸ“<br />5 min St. Peterâ€™s UniðŸ“<br />30 min MetLife StadiumðŸ“","15 min to NYC! NEW Private Luxury 3BDR Home!Welcome to our modern NEW one-family home located 15 minutes away from NYCðŸ—½! <br /><br />This cozy home can accommodate up to 10 guests and offers a perfect getaway from your stressful life. You can enjoy the vibrant nightlife in NYC, and indulge in delicious cuisines at the local restaurantsðŸŒƒ. <br /><br />We welcome you to our home!<br /><br />15 min NYCðŸ“<br />20 min Times Square ðŸ“<br />10 min Statue of LibertyðŸ“<br />5 min Medical CenterðŸ“<br />5 min St. Peterâ€™s UniðŸ“<br />30 min MetLife StadiumðŸ“",,https://a0.muscache.com/pictures/hosting/Hosting-1247875908272660757/original/6fc40c88-5b85-468e-99a7-f49f42329e47.jpeg,40.70143,-74.0875,Entire home,10,2.5,2.5 baths,4,6,"[""BBQ grill"", ""Central heating"", ""Wifi"", ""Hot water"", ""Washer"", ""Fire pit"", ""Dining table"", ""Conditioner"", ""Coffee"", ""Shampoo"", ""Patio or balcony"", ""Long term stays allowed"", ""Game console: Xbox One"", ""Outdoor furniture"", ""Arcade games"", ""Bed linens"", ""Fire extinguisher"", ""Wine glasses"", ""Toaster"", ""Dishwasher"", ""Hangers"", ""Body soap"", ""TV"", ""First aid kit"", ""Free street parking"", ""Iron"", ""Dishes and silverware"", ""Air conditioning"", ""Exterior security cameras on property"", ""Oven"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Dryer"", ""Essentials"", ""Microwave"", ""Outdoor dining area"", ""Coffee maker"", ""Private backyard \u2013 Fully fenced"", ""Laundromat nearby"", ""Smoke alarm"", ""Pets allowed"", ""Kitchen"", ""Bathtub"", ""Barbecue utensils"", ""Cooking basics""]",459,3,3,1,5,5,5,5,5,5,5,f,1.48,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1247878172900992357,"entire apt 15 mins from NYC,close to transprtions","Bring the whole family to this great place with lots of room for fun.GREAT location close to shopping areas, Transportation ,Entertainments and NYC,  Major Airports from & to  transportation can be arranged  upon request.","entire apt 15 mins from NYC,close to transprtionsBring the whole family to this great place with lots of room for fun.GREAT location close to shopping areas, Transportation ,Entertainments and NYC,  Major Airports from & to  transportation can be arranged  upon request.",,https://a0.muscache.com/pictures/hosting/Hosting-1247878172900992357/original/c63c01c7-3f19-4b61-a2ad-34896abca444.jpeg,40.7023884,-74.0853274,Entire rental unit,10,1,1 bath,3,10,"[""Hot tub"", ""Room-darkening shades"", ""Keypad"", ""Wifi"", ""Hot water"", ""Dining table"", ""Conditioner"", ""Refrigerator"", ""Hair dryer"", ""Coffee"", ""Shampoo"", ""Long term stays allowed"", ""Self check-in"", ""Stove"", ""Heating"", ""Bidet"", ""High chair"", ""Clothing storage"", ""Freezer"", ""Blender"", ""Bed linens"", ""Fire extinguisher"", ""Private entrance"", ""Wine glasses"", ""Toaster"", ""Hangers"", ""Body soap"", ""TV"", ""First aid kit"", ""Hot water kettle"", ""Iron"", ""Dishes and silverware"", ""Air conditioning"", ""Oven"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Ceiling fan"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Coffee maker"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Cooking basics""]",157,6,6,3,4.5,4.83,4,4.83,4.5,4.5,4.83,t,2.47,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1248110962207678550,Luxury  Entire Home 1 in Jersey city,Relax with the whole family at this peaceful place to stay.,Luxury  Entire Home 1 in Jersey cityRelax with the whole family at this peaceful place to stay.,,https://a0.muscache.com/pictures/hosting/Hosting-1248110962207678550/original/7e2c9cb3-22b3-4eab-ae32-ac708c8308b2.jpeg,40.74475966,-74.04840761,Entire rental unit,6,2,2 baths,3,3,"[""Drying rack for clothing"", ""Central heating"", ""Wifi"", ""Hot water"", ""Dining table"", ""Conditioner"", ""Gas stove"", ""Hair dryer"", ""Coffee"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Bidet"", ""Freezer"", ""Bed linens"", ""Fire extinguisher"", ""Bread maker"", ""Private entrance"", ""Wine glasses"", ""Toaster"", ""Hangers"", ""Body soap"", ""TV"", ""Hot water kettle"", ""Dishes and silverware"", ""Air conditioning"", ""Cleaning products"", ""Coffee maker: drip coffee maker"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Laundromat nearby"", ""Indoor fireplace"", ""Kitchen"", ""Bathtub"", ""Double oven"", ""Cooking basics""]",281,11,11,5,4.55,4.73,4.36,5,5,4.18,4.73,f,3.84,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1248483238943801973,Amazing Furnished APT near JSQ !,The whole group will enjoy easy access to everything from this centrally located place.  Walking distance to Journal Square!,Amazing Furnished APT near JSQ !The whole group will enjoy easy access to everything from this centrally located place.  Walking distance to Journal Square!,,https://a0.muscache.com/pictures/miso/Hosting-1248483238943801973/original/4651c426-4761-4476-be0e-e07cce5351f0.jpeg,40.72629428,-74.071914,Entire rental unit,4,1,1 bath,2,2,"[""Central heating"", ""Hot water"", ""Refrigerator"", ""Long term stays allowed"", ""Free parking on premises"", ""Stove"", ""Freezer"", ""Bed linens"", ""Fire extinguisher"", ""Toaster"", ""Dishwasher"", ""TV"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Dishes and silverware"", ""Oven"", ""Coffee maker: drip coffee maker"", ""Extra pillows and blankets"", ""Central air conditioning"", ""Microwave"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Cooking basics""]",146,3,3,2,5,5,5,5,5,5,5,f,2.81,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1248793977110008154,Cozy Abode | 6 Min to NYC Train,"Discover comfort and convenience at our newly renovated private room in Jersey City, NJ. Ideal for both leisure and business travelers, this cozy retreat features French doors, a desk, and charming exposed brick. Located just 6 minutes from the train to NYC, it's perfect for commuting or exploring the city. Relax in a serene setting with high-speed Wi-Fi and all the essentials for a comfortable stay. Book your stay for an unforgettable experience at 118 Orient St!","Cozy Abode | 6 Min to NYC TrainDiscover comfort and convenience at our newly renovated private room in Jersey City, NJ. Ideal for both leisure and business travelers, this cozy retreat features French doors, a desk, and charming exposed brick. Located just 6 minutes from the train to NYC, it's perfect for commuting or exploring the city. Relax in a serene setting with high-speed Wi-Fi and all the essentials for a comfortable stay. Book your stay for an unforgettable experience at 118 Orient St!",,https://a0.muscache.com/pictures/miso/Hosting-1248793977110008154/original/7ee5b287-9d6e-4b99-8331-19092da3bbce.jpeg,40.71135591,-74.08201557,Private room in home,2,,1 shared bath,,,"[""Keypad"", ""Wifi"", ""Hot water"", ""Washer"", ""Conditioner"", ""Refrigerator"", ""Lock on bedroom door"", ""Hair dryer"", ""Coffee"", ""Shampoo"", ""Long term stays allowed"", ""Self check-in"", ""Coffee maker: Keurig coffee machine"", ""Stove"", ""Heating"", ""Freezer"", ""Fire extinguisher"", ""TV"", ""Body soap"", ""First aid kit"", ""Dedicated workspace"", ""Dishes and silverware"", ""Air conditioning"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Dryer"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Smoke alarm"", ""Books and reading material""]",0,1,1,1,1,1,1,5,1,1,5,t,1,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1249065961886940368,Comfortable Room For Long-term Stay! Easy Parking!,"Spacious, cozy room with a big closet for one person. Big bedroom in a shared apartment with 4 other young, clean, professionals. In the fantastic neighborhood of Jersey City Heights. The bus is two and half a block away. Also cheap Uber ride to Hoboken, with direct PATH train to the city. Bathrooms are clean, and WIFI is available throughout. The apartment is equipped with a central heating/cooling system and washer/dryer in the unit.","Comfortable Room For Long-term Stay! Easy Parking!Spacious, cozy room with a big closet for one person. Big bedroom in a shared apartment with 4 other young, clean, professionals. In the fantastic neighborhood of Jersey City Heights. The bus is two and half a block away. Also cheap Uber ride to Hoboken, with direct PATH train to the city. Bathrooms are clean, and WIFI is available throughout. The apartment is equipped with a central heating/cooling system and washer/dryer in the unit.",,https://a0.muscache.com/pictures/miso/Hosting-50021372/original/9580ae30-eee2-436c-94dd-69cc5b4e0aca.jpeg,40.75702045,-74.05198832,Private room in rental unit,1,2,2 baths,1,1,"[""Wifi"", ""Hot water"", ""Washer"", ""Refrigerator"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Stove"", ""Heating"", ""Bed linens"", ""Fire extinguisher"", ""Dishwasher"", ""Dedicated workspace"", ""Dishes and silverware"", ""Air conditioning"", ""Oven"", ""Carbon monoxide alarm"", ""Dryer"", ""Microwave"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Cooking basics""]",52,0,0,0,0,0,0,0,0,0,0,f,,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1249449663317092498,Modern n Chic 3BED/3BATH mins to NYC!,"Welcome to our stunning 3 bedroom, 3 bathroom apartment conveniently located nearby public transportation. This exquisitely fashioned apartment showcases new appliances, upscale details, ensuring an extraordinary retreat in a highly desirable locale. This is the perfect place to rest your head after a long day of exploring all that New York City or surrounding areas have to offer.","Modern n Chic 3BED/3BATH mins to NYC!Welcome to our stunning 3 bedroom, 3 bathroom apartment conveniently located nearby public transportation. This exquisitely fashioned apartment showcases new appliances, upscale details, ensuring an extraordinary retreat in a highly desirable locale. This is the perfect place to rest your head after a long day of exploring all that New York City or surrounding areas have to offer.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1249449663317092498/original/b0451bdf-467d-451d-a794-23381ab0fb49.jpeg,40.7176,-74.07463,Entire rental unit,8,3,3 baths,3,5,"[""Wifi"", ""Hot water"", ""Washer"", ""Dining table"", ""Refrigerator"", ""Hair dryer"", ""Shampoo"", ""Self check-in"", ""Stove"", ""Heating"", ""Bed linens"", ""Smart lock"", ""TV"", ""Body soap"", ""Iron"", ""Dishes and silverware"", ""Air conditioning"", ""Dryer"", ""Essentials"", ""Microwave"", ""Coffee maker"", ""Kitchen"", ""Cooking basics""]",348,0,0,0,0,0,0,0,0,0,0,f,,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1249676103199245483,3 Bedroom Apt | 25 mins To NYC!,"3-bedroom unit in the heart of the Bergen Lafayette section of Jersey City, just 20 minutes from New York City! Right around the corner from a coffee shop! This is an entire private apartment offering a spacious layout with designer details, 3 bedrooms, a fully equipped kitchen, and a living area. Enjoy the conveniences of a washer/dryer, Wi-Fi and a smart TV.<br /><br />This apartment is perfect for an extended stay and is the ideal place to relax and feel at home.","3 Bedroom Apt | 25 mins To NYC!3-bedroom unit in the heart of the Bergen Lafayette section of Jersey City, just 20 minutes from New York City! Right around the corner from a coffee shop! This is an entire private apartment offering a spacious layout with designer details, 3 bedrooms, a fully equipped kitchen, and a living area. Enjoy the conveniences of a washer/dryer, Wi-Fi and a smart TV.<br /><br />This apartment is perfect for an extended stay and is the ideal place to relax and feel at home.",,https://a0.muscache.com/pictures/hosting/Hosting-1249676103199245483/original/2d7fefc1-3f82-4de5-bdf9-911db1973ff5.jpeg,40.7169992,-74.06835079,Entire rental unit,6,1,1 bath,3,2,"[""Wifi"", ""Hot water"", ""Washer"", ""Dining table"", ""Refrigerator"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Coffee"", ""Shampoo"", ""Long term stays allowed"", ""Self check-in"", ""Stove"", ""Heating"", ""Clothing storage"", ""Freezer"", ""Bed linens"", ""Fire extinguisher"", ""Wine glasses"", ""Hangers"", ""Body soap"", ""TV"", ""First aid kit"", ""Hot water kettle"", ""Iron"", ""Dishes and silverware"", ""Air conditioning"", ""Oven"", ""Free street parking"", ""Lockbox"", ""Cleaning products"", ""Ceiling fan"", ""Extra pillows and blankets"", ""Dryer"", ""Shower gel"", ""Microwave"", ""Coffee maker"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics""]",140,1,1,0,5,4,5,5,5,3,4,t,0.94,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1249767365275677252,Comfy 3 BR Retreat: mins to NYC - 3 nt min/inquire,"Welcome to our spacious 3-bedroom apartment on a peaceful block in Jersey Cityâ€™s McGinley Square. Kick back and relax in the calm, stylish space, with beautiful art, a 65-inch TV in the living room, and 55- and 42-inch TVs in the bedrooms (because who doesn't need that many screens?). Ideal for work-from-home with fast Wi-Fi and cozy spaces. Just steps from buses to NYC and a short walk to the PATH. Itâ€™s a walk-up with one bathroom, but full of comfort and charm for a great stay","Comfy 3 BR Retreat: mins to NYC - 3 nt min/inquireWelcome to our spacious 3-bedroom apartment on a peaceful block in Jersey Cityâ€™s McGinley Square. Kick back and relax in the calm, stylish space, with beautiful art, a 65-inch TV in the living room, and 55- and 42-inch TVs in the bedrooms (because who doesn't need that many screens?). Ideal for work-from-home with fast Wi-Fi and cozy spaces. Just steps from buses to NYC and a short walk to the PATH. Itâ€™s a walk-up with one bathroom, but full of comfort and charm for a great stay",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI0OTc2NzM2NTI3NTY3NzI1Mg%3D%3D/original/36c29d38-e48f-40b6-8358-61f8fbf05b04.jpeg,40.72672,-74.06978,Entire rental unit,8,1,1 bath,3,5,"[""Central heating"", ""Wifi"", ""Hot water"", ""Washer"", ""Dining table"", ""Conditioner"", ""Refrigerator"", ""Hair dryer"", ""Coffee"", ""Shampoo"", ""Coffee maker: Keurig coffee machine"", ""Stove"", ""Clothing storage"", ""Pack \u2019n play/Travel crib - available upon request"", ""Bed linens"", ""Fire extinguisher"", ""Wine glasses"", ""Toaster"", ""Dishwasher"", ""Hangers"", ""Body soap"", ""TV"", ""Hot water kettle"", ""Iron"", ""Dishes and silverware"", ""Air conditioning"", ""Oven"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Dryer"", ""Essentials"", ""Microwave"", ""Smoke alarm"", ""Pets allowed"", ""Kitchen"", ""Bathtub"", ""Cooking basics""]",357,0,0,0,0,0,0,0,0,0,0,t,,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1251639041495715769,Luxury 1BR BSMNT suite w/ Backyard! Parking nearby,"Newly renovated 1-bedroom brick basement apartment featuring modern luxury finishes and state-of-the-art appliances. This stylish space boasts a sleek, contemporary design with high-end materials throughout. Located just one block from the light rail station, offering a convenient commute to the World Trade Center in less than 35 minutes. Central to everything, this is city living at its finest!","Luxury 1BR BSMNT suite w/ Backyard! Parking nearbyNewly renovated 1-bedroom brick basement apartment featuring modern luxury finishes and state-of-the-art appliances. This stylish space boasts a sleek, contemporary design with high-end materials throughout. Located just one block from the light rail station, offering a convenient commute to the World Trade Center in less than 35 minutes. Central to everything, this is city living at its finest!",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI1MTYzOTA0MTQ5NTcxNTc2OQ%3D%3D/original/4922b20e-b369-4547-b0dc-b583ddbaf9b5.jpeg,40.71326756,-74.08714042,Entire rental unit,4,1,1 bath,1,2,"[""Room-darkening shades"", ""Wifi"", ""Hot water"", ""Washer"", ""Conditioner"", ""Refrigerator"", ""Hair dryer"", ""Shampoo"", ""Self check-in"", ""Trash compactor"", ""Heating"", ""Clothing storage"", ""Freezer"", ""Bed linens"", ""Fire extinguisher"", ""Smart lock"", ""Wine glasses"", ""Dishwasher"", ""Hangers"", ""Body soap"", ""TV"", ""First aid kit"", ""Hot water kettle"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Oven"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Game console"", ""Shower gel"", ""Microwave"", ""Paid parking on premises"", ""Outdoor dining area"", ""Coffee maker"", ""Smoke alarm"", ""Rice maker"", ""Kitchen"", ""Cooking basics""]",133,2,2,2,5,5,5,5,5,4.5,5,t,2,New Jersey
